0.01,0.3684710185
0.02,0.381429243
0.03,0.3743690452
0.04,0.3665247229
0.05,0.3646063579
0.06,0.3620886192
0.07,0.3594435285
0.08,0.3568475132
0.09,0.3543669088
0.1,0.3530453002
0.11,0.3529966768
0.12,0.3529515081
0.13,0.3529063922
0.14,0.352861329
0.15,0.3528163185
0.16,0.3527713608
0.17,0.3527264558
0.18,0.3526816036
0.19,0.3526368041
0.2,0.3525920574
0.21,0.3525473633
0.22,0.352502722
0.23,0.3524581334
0.24,0.3524135974
0.25,0.3523691141
0.26,0.3524476015
0.27,0.3525261415
0.28,0.3526047341
0.29,0.3526833628
0.3,0.3527620606
0.31,0.3528408109
0.32,0.3529196138
0.33,0.3529984692
0.34,0.3530773605
0.35,0.3531563209
0.36,0.3532353171
0.37,0.3533143822
0.38,0.3533934998
0.39,0.3534726697
0.4,0.3535518754
0.41,0.3536311499
0.42,0.3537104601
0.43,0.3537898391
0.44,0.3538692703
0.45,0.353948737
0.46,0.3540282725
0.47,0.3541078601
0.48,0.3541874997
0.49,0.3542671913
0.5,0.3543469183
0.51,0.3544267138
0.52,0.3545065446
0.53,0.3545864438
0.54,0.3546663949
0.55,0.3547463977
0.56,0.3548264356
0.57,0.3549065418
0.58,0.3549866997
0.59,0.3550668925
0.6,0.3551471535
0.61,0.3554498701
0.62,0.3557446727
0.63,0.35603951
0.64,0.3563344153
0.65,0.3566293553
0.66,0.3569243466
0.67,0.357219389
0.68,0.3575144992
0.69,0.3578096439
0.7,0.3581048563
0.71,0.3584001031
0.72,0.3586954008
0.73,0.358990766
0.74,0.3592861654
0.75,0.3595816157
0.76,0.3598771332
0.77,0.3601726849
0.78,0.3604682871
0.79,0.3607639566
0.8,0.3610596599
0.81,0.3613554137
0.82,0.3616512179
0.83,0.361947089
0.84,0.3622430103
0.85,0.3625389653
0.86,0.3628349705
0.87,0.3631310258
0.88,0.3634271477
0.89,0.3637233029
0.9,0.3640195247
0.91,0.3664948575
0.92,0.3739208558
0.93,0.3998951879
0.94,0.4407048547
0.95,0.4815145215
0.96,0.5223241883
0.97,0.5631338551
0.98,0.6039435219
0.99,0.6447531887
1,0.6855628555
1.01,0.7263725223
1.02,0.7671821891
1.03,0.8079918559
1.04,0.8488015227
1.05,0.8896111894
1.06,0.9325061894
1.07,0.9776811646
1.08,0.9998520916
1.09,0.972814611
1.1,0.9497436378
1.11,0.9297196732
1.12,0.9120971836
1.13,0.8964077387
1.14,0.8823020234
1.15,0.8695133924
1.16,0.8573982645
1.17,0.8462144173
1.18,0.835846065
1.19,0.8261707435
1.2,0.8170759598
1.21,0.8085277815
1.22,0.8004643542
1.23,0.7928334241
1.24,0.7855903123
1.25,0.7786966271
1.26,0.7721191968
1.27,0.7658291288
1.28,0.759801152
1.29,0.7540130472
1.3,0.7484452038
1.31,0.7430802328
1.32,0.737902588
1.33,0.7328984586
1.34,0.7280553954
1.35,0.7233621912
1.36,0.718808749
1.37,0.7143859031
1.38,0.7100853223
1.39,0.7058994894
1.4,0.7018214135
1.41,0.6978448273
1.42,0.6939638972
1.43,0.6901733405
1.44,0.6864681705
1.45,0.6828439166
1.46,0.6792963679
1.47,0.6758216609
1.48,0.6724162002
1.49,0.6690766403
1.5,0.6657998196
1.51,0.6625829369
1.52,0.6594232208
1.53,0.6563181598
1.54,0.6532653982
1.55,0.6502627144
1.56,0.6473080316
1.57,0.6443994031
1.58,0.6415349528
1.59,0.6387130702
1.6,0.6359319797
1.61,0.633190239
1.62,0.6304863799
1.63,0.6278190401
1.64,0.6251868868
1.65,0.6225887509
1.66,0.6200234366
1.67,0.617489856
1.68,0.6149869462
1.69,0.6125137041
1.7,0.6100692581
1.71,0.607652615
1.72,0.6052630068
1.73,0.6028995516
1.74,0.6005614852
1.75,0.5982480884
1.76,0.595958658
1.77,0.5936924683
1.78,0.5914489408
1.79,0.5892274018
1.8,0.587027296
1.81,0.5848480578
1.82,0.5826891091
1.83,0.5805499322
1.84,0.578430098
1.85,0.5763290625
1.86,0.5742463674
1.87,0.5721815884
1.88,0.5701342826
1.89,0.5681040639
1.9,0.5660905419
1.91,0.5640933053
1.92,0.5621120058
1.93,0.5601462998
1.94,0.5581958596
1.95,0.5562603307
1.96,0.5543394314
1.97,0.5524327848
1.98,0.550540178
1.99,0.5486612977
2,0.54679587
