0.01,0.4129638257
0.02,0.4558577526
0.03,0.4637737448
0.04,0.4647029796
0.05,0.4635656999
0.06,0.4617399315
0.07,0.4597080835
0.08,0.4576595881
0.09,0.4556720311
0.1,0.4537759402
0.11,0.4519808585
0.12,0.4502867301
0.13,0.448689194
0.14,0.447182111
0.15,0.4457588047
0.16,0.4444126939
0.17,0.4431374967
0.18,0.4419274572
0.19,0.4407773191
0.2,0.4396822688
0.21,0.4386380204
0.22,0.4376406484
0.23,0.4366866688
0.24,0.4357728831
0.25,0.4348964401
0.26,0.434208736
0.27,0.4335534335
0.28,0.4329284023
0.29,0.4323316575
0.3,0.43176147
0.31,0.4312162107
0.32,0.4306943564
0.33,0.4301945974
0.34,0.4297156439
0.35,0.4292563425
0.36,0.4288156434
0.37,0.4283925534
0.38,0.4279861511
0.39,0.4275956078
0.4,0.4272201282
0.41,0.4268589712
0.42,0.426511474
0.43,0.4261769979
0.44,0.4258549172
0.45,0.4255447234
0.46,0.4252458648
0.47,0.4249578424
0.48,0.4246802372
0.49,0.4244125878
0.5,0.4241544833
0.51,0.4239055627
0.52,0.4236654594
0.53,0.4234338039
0.54,0.4232103137
0.55,0.4232171451
0.56,0.4233337492
0.57,0.4234504318
0.58,0.4235671758
0.59,0.4236530968
0.6,0.4237390956
0.61,0.4241038113
0.62,0.4244586053
0.63,0.4248134762
0.64,0.4251684235
0.65,0.4255234472
0.66,0.4258785638
0.67,0.4262337391
0.68,0.4265889898
0.69,0.4269443156
0.7,0.4272997162
0.71,0.4276551915
0.72,0.428010741
0.73,0.4283663645
0.74,0.4287220617
0.75,0.4290778325
0.76,0.4294336934
0.77,0.4297896103
0.78,0.4301455999
0.79,0.4305016618
0.8,0.4308577959
0.81,0.4312140018
0.82,0.4315702794
0.83,0.4319266283
0.84,0.4322830654
0.85,0.4326395392
0.86,0.4329961177
0.87,0.4333527495
0.88,0.4337094343
0.89,0.434066223
0.9,0.4344230643
0.91,0.4373771411
0.92,0.4462393716
0.93,0.4674261671
0.94,0.4965064123
0.95,0.5255866575
0.96,0.5546669027
0.97,0.5837471479
0.98,0.6128273931
0.99,0.6419076383
1,0.6709878835
1.01,0.7000681287
1.02,0.7291483739
1.03,0.7582286191
1.04,0.7873088643
1.05,0.8163891095
1.06,0.8185282428
1.07,0.8208681925
1.08,0.8234018367
1.09,0.8261232798
1.1,0.8290279881
1.11,0.8321118437
1.12,0.8353716712
1.13,0.838804712
1.14,0.8424087305
1.15,0.8461818431
1.16,0.8492121866
1.17,0.8523790982
1.18,0.8557148436
1.19,0.8589963202
1.2,0.8618542721
1.21,0.8599953097
1.22,0.8566564971
1.23,0.8534283073
1.24,0.8503002436
1.25,0.8472627058
1.26,0.844307519
1.27,0.841427535
1.28,0.8386167623
1.29,0.8358694416
1.3,0.8331806276
1.31,0.8305462086
1.32,0.8279619316
1.33,0.8254247357
1.34,0.8229310027
1.35,0.820478317
1.36,0.8180637257
1.37,0.8156851073
1.38,0.8133402441
1.39,0.8110273066
1.4,0.8087443213
1.41,0.8064896582
1.42,0.8042619245
1.43,0.8020597417
1.44,0.799881824
1.45,0.7977269062
1.46,0.795593882
1.47,0.7934818339
1.48,0.7913898257
1.49,0.7893168706
1.5,0.7872622438
1.51,0.7852251816
1.52,0.7832049609
1.53,0.7812010074
1.54,0.7792124886
1.55,0.777239114
1.56,0.7752800212
1.57,0.7733350849
1.58,0.7714036035
1.59,0.7694852177
1.6,0.7675793746
1.61,0.7656858598
1.62,0.7638042722
1.63,0.7619342389
1.64,0.760075298
1.65,0.7582274098
1.66,0.7563901526
1.67,0.7545631097
1.68,0.7527463946
1.69,0.7509395187
1.7,0.7491422185
1.71,0.7473544298
1.72,0.7455757067
1.73,0.7438061144
1.74,0.7420454216
1.75,0.7402935075
1.76,0.7385499635
1.77,0.7368148805
1.78,0.7350879656
1.79,0.7333692267
1.8,0.7316583777
1.81,0.7299553417
1.82,0.7282601404
1.83,0.7265725085
1.84,0.7248922828
1.85,0.7232194997
1.86,0.7215540033
1.87,0.7198956433
1.88,0.7182444703
1.89,0.716600336
1.9,0.7149632005
1.91,0.7133328226
1.92,0.7117092634
1.93,0.7100924898
1.94,0.7084822691
1.95,0.7068786681
1.96,0.7052815593
1.97,0.7036909149
1.98,0.7020961777
1.99,0.7005077533
2,0.6989255228
